id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1436028504101953536,1436028504101953536,2021-09-09 21:07:30 GTB Yaz Saati,2021-09-09,21:07:30,+0300,366434437,dcoolican,D’Arcy Coolican,,Request for startup: crypto portfolio app that only lets me check once a day 😆,en,[],[],[],6,1,31,[],[],https://twitter.com/DCoolican/status/1436028504101953536,False,,0,,,,,,,,[],,,,
1436018356717559811,1436006760481918977,2021-09-09 20:27:10 GTB Yaz Saati,2021-09-09,20:27:10,+0300,374457406,priyankasehgal7,Priyanka Sehgal,,@lauralexwit @LeslieFeinzaig May I make a similar request for a dating/relationship tech startup. Been trying to find some badass Tiktokers for Sparkles. Haven't found any.,en,[],[],[],0,0,1,[],[],https://twitter.com/priyankasehgal7/status/1436018356717559811,False,,0,,,,,,,,"[{'screen_name': 'lauralexwit', 'name': 'Laura Alexander Wittig', 'id': '17132406'}, {'screen_name': 'LeslieFeinzaig', 'name': 'Leslie Feinzaig 💉💪', 'id': '520672793'}]",,,,
1435888578010177536,1435888578010177536,2021-09-09 11:51:29 GTB Yaz Saati,2021-09-09,11:51:29,+0300,1123534690097475584,profisea,ProfiSea,,"Round-the-clock uptime is crucial for all executives — for startups, SMBs, and enterprises alike. Request a free consultation from ProfiSea’s NOC experts:  https://t.co/TqEkEDa7Q1 #monitoring #nocsupport #devops #AWS #Kubernetes  https://t.co/blwrW70vmv",en,[],['https://profisea.com/noc-as-a-service/'],['https://pbs.twimg.com/media/E-1NCo_WYAEGF5L.jpg'],0,1,0,"['monitoring', 'nocsupport', 'devops', 'aws', 'kubernetes']",[],https://twitter.com/ProfiSea/status/1435888578010177536,False,,1,https://pbs.twimg.com/media/E-1NCo_WYAEGF5L.jpg,,,,,,,[],,,,
1435858061609119744,1435858061609119744,2021-09-09 09:50:13 GTB Yaz Saati,2021-09-09,09:50:13,+0300,2284887104,cognitedesign,Cognite,,Request a complete Corporate Identity Bundle for your startup! Call us on 0861 001 975 or visit us at  https://t.co/jaFmorzfGq for more information,en,[],['https://bit.ly/3jsqHNR'],[],0,0,0,[],[],https://twitter.com/cognitedesign/status/1435858061609119744,False,,0,,,,,,,,[],,,,
1435845449714388994,1435845449714388994,2021-09-09 09:00:06 GTB Yaz Saati,2021-09-09,09:00:06,+0300,892568481408929792,usispforum,USISPF,,"With unmanned aerial vehicles (UAVs) becoming a critical component of modern warfare, the @IAF_MCC has reportedly issued a Request for Proposal (RFP) to five domestic #startups for swarm #drones.   https://t.co/c5Ww04ToId",en,"[{'screen_name': 'iaf_mcc', 'name': 'indian air force', 'id': '784705308832694272'}]",['https://theprint.in/defence/iaf-looks-to-atmanirbhar-start-ups-to-boost-indias-swarm-drone-capability/729592/'],[],0,4,11,"['startups', 'drones']",[],https://twitter.com/USISPForum/status/1435845449714388994,False,,0,,,,,,,,[],,,,
1435828687673257984,1435828687673257984,2021-09-09 07:53:30 GTB Yaz Saati,2021-09-09,07:53:30,+0300,96603155,ay_o,k u n l e . e t h and 3528 others,,Request For Startup: instagram but every image is an NFT,en,[],[],[],2,0,21,[],[],https://twitter.com/ay_o/status/1435828687673257984,False,,0,,,,,,,,[],,,,
1435664738432782341,1435664738432782341,2021-09-08 21:02:01 GTB Yaz Saati,2021-09-08,21:02:01,+0300,1071074428249874432,pittbigidea,Big Idea Center,,"🔎 NEW TEAMFINDER REQUEST 🔎  This PhD student is looking for a Co-Founder for their battery startup idea! 💡 If you're interested, reach out to the student directly with the contact info they've included in the posting!  https://t.co/d1aUZ1ahfA",en,[],[],['https://pbs.twimg.com/media/E-yBeCbX0AEe-IT.jpg'],0,0,0,[],[],https://twitter.com/pittbigidea/status/1435664738432782341,False,,1,https://pbs.twimg.com/media/E-yBeCbX0AEe-IT.jpg,,,,,,,[],,,,
1435648324137205761,1435648324137205761,2021-09-08 19:56:48 GTB Yaz Saati,2021-09-08,19:56:48,+0300,116160076,harshilpossible,Harshil Shah,,A major reason to use open-source startup products that are cheaper (&amp; sometimes better) alternatives to enterprise: feature requests / RFCs are considered more aggressively which result in a win-win deal for us and for them #B2B #SaaS #softwaredevelopment #productdevelopment,en,[],[],[],0,1,2,"['b2b', 'saas', 'softwaredevelopment', 'productdevelopment']",[],https://twitter.com/harshilpossible/status/1435648324137205761,False,,0,,,,,,,,[],,,,
1435627437241556996,1435627437241556996,2021-09-08 18:33:48 GTB Yaz Saati,2021-09-08,18:33:48,+0300,16099100,gduverger,Georges Duverger,,Request for startup: a hosted chart maker  ☁️ Backend returns a standard JSON 🤝 Frontend GETs that response 📊 App renders an SVG chart  Does it exist?  https://t.co/pjnQR8mFOF,en,[],[],['https://pbs.twimg.com/media/E-xYnpMXMAUU9HP.jpg'],2,0,2,[],[],https://twitter.com/gduverger/status/1435627437241556996,False,,1,https://pbs.twimg.com/media/E-xYnpMXMAUU9HP.jpg,,,,,,,[],,,,
1435622209888870401,1435622209888870401,2021-09-08 18:13:02 GTB Yaz Saati,2021-09-08,18:13:02,+0300,1302013221767766017,startupprogram_,StartUpProgram,,"WholeSumHealth Inc. #Founder, Jay Bakshi on why #StartUpProgram was his trusted go-to for his startup's legal needs. Request an online demo of the SUP Platform at  https://t.co/QHRmoZXmif, or by calling (424) 299-8900/emailing info@startupprogram.com.  #startup #venturecapital  https://t.co/U0Tg5Oe6MN",en,[],['https://startupprogram.com/request-sup-demo/'],['https://pbs.twimg.com/media/E-xayobXoAIDctS.jpg'],0,2,2,"['founder', 'startupprogram', 'startup', 'venturecapital']",[],https://twitter.com/StartupProgram_/status/1435622209888870401,False,,1,https://pbs.twimg.com/media/E-xayobXoAIDctS.jpg,,,,,,,[],,,,
1435618324482859009,1435617867316269070,2021-09-08 17:57:35 GTB Yaz Saati,2021-09-08,17:57:35,+0300,602011257,rick_zullo,Rick Zullo,,"3) My memo was essentially a “Request for Startups” for models that could internalize IP, data and economies of scale to become the “retailer to rule them all”. I wasn’t looking for the next WeWork, I was looking for the next Shopify.  https://t.co/XJBmZ2LR7g",en,[],['https://docsend.com/view/t2ipwqu3rig3u8ru'],[],1,0,0,[],[],https://twitter.com/Rick_Zullo/status/1435618324482859009,False,,0,,,,,,,,[],,,,
1435594877350432770,1435594877350432770,2021-09-08 16:24:25 GTB Yaz Saati,2021-09-08,16:24:25,+0300,916744054288809984,modic123,Chirag Modi (cmodi.eth),,Request for recommendations from UK founders - Who are some of the best accountants for startups in the UK? DMs open!,en,[],[],[],3,0,7,[],[],https://twitter.com/modic123/status/1435594877350432770,False,,0,,,,,,,,[],,,,
1435562928275554310,1435562928275554310,2021-09-08 14:17:28 GTB Yaz Saati,2021-09-08,14:17:28,+0300,352159458,swamy1958,Rama Linga Swamy,,"@GoogleStartups @swamy1958 Request Mentoring / Seed Fund support to Virtual Model Pro to Type Model for the Startup Idea Project, FREE Power Generation - using Human Weight on Tirumala Hills, details Link:-  https://t.co/QdcHL6Q81B",en,"[{'screen_name': 'swamy1958', 'name': 'rama linga swamy', 'id': '352159458'}]",['https://bit.ly/3DzVgsK'],[],0,0,0,[],[],https://twitter.com/swamy1958/status/1435562928275554310,False,,0,,,,,,,,[],,,,
1435549993776132101,1435549993776132101,2021-09-08 13:26:04 GTB Yaz Saati,2021-09-08,13:26:04,+0300,15822993,jpoesen,jpoesen,,One of the hardest things as freelancer / fledgling startup is months of no work followed by All The Requests At Once.  The stress of having no money gets replaced with the stress of searching for capacity + building a buffer to pay the contractors before getting paid yourself...,en,[],[],[],2,1,4,[],[],https://twitter.com/jpoesen/status/1435549993776132101,False,,0,,,,,,,,[],,,,
1435538161799737347,1435538159710900227,2021-09-08 12:39:03 GTB Yaz Saati,2021-09-08,12:39:03,+0300,1000673874986635264,nyiringabonly,NYIRINGABO,,"My request is could u please Invest in tech startups who have reached expansion phases with proven track record same way in silicon valley VCs do? because @BDF_rw , @NCSTRwanda nor banks are helping/appropriate for the task.",en,"[{'screen_name': 'bdf_rw', 'name': 'bdf_rw', 'id': '531050298'}, {'screen_name': 'ncstrwanda', 'name': 'ncst', 'id': '2513028398'}]",[],[],1,0,0,[],[],https://twitter.com/nyiringabonly/status/1435538161799737347,False,,0,,,,,,,,[],,,,
1435478434042421250,1435478434042421250,2021-09-08 08:41:43 GTB Yaz Saati,2021-09-08,08:41:43,+0300,307240276,sokirill,Kirill So 🇸🇬 ✌,,Is there a @RobinhoodApp for SEA? #Startup request.,en,"[{'screen_name': 'robinhoodapp', 'name': 'robinhood', 'id': '1265037073'}]",[],[],2,1,1,['startup'],[],https://twitter.com/sokirill/status/1435478434042421250,False,,0,,,,,,,,[],,,,
1435453097342472195,1435225434279526400,2021-09-08 07:01:02 GTB Yaz Saati,2021-09-08,07:01:02,+0300,1090793360795684865,scott_scharl,Scott Scharl,,@normonics request for startup: victimhood-as-a-service,en,[],[],[],1,0,0,[],[],https://twitter.com/scott_scharl/status/1435453097342472195,False,,0,,,,,,,,"[{'screen_name': 'normonics', 'name': 'Joe Norman', 'id': '381813372'}]",,,,
1435427134844014594,1435427134844014594,2021-09-08 05:17:52 GTB Yaz Saati,2021-09-08,05:17:52,+0300,963866145475387392,dirtydatagirl,Andrea Brice,,"What’s really embarrassing about being a 1st time startup is not having it all together when things happen like people responding to your private beta, or LinkedIn requests. Mistaking a customer interview for a product demo. It’s moving from being an authority to being a beginner",en,[],[],[],0,0,5,[],[],https://twitter.com/DirtyDataGirl/status/1435427134844014594,False,,0,,,,,,,,[],,,,
1435190431730515970,1435190431730515970,2021-09-07 13:37:18 GTB Yaz Saati,2021-09-07,13:37:18,+0300,1303212411961462785,audien_grace,Grace Lily,,Alexander Djerassi Explaining 3 Best Business Ideas for Startup Entrepreneurs  Alexander Djerassi says that it’s a basic strategy to choose your best online business thought for 2021. You don’t need to contemplate those requests immediately.    https://t.co/GkO1upjTy6,en,[],['https://businesskarbar.com/alexander-djerassi-explaining-3-best-business-ideas-for-startup-entrepreneurs/'],[],0,0,0,[],[],https://twitter.com/audien_grace/status/1435190431730515970,False,,0,,,,,,,,[],,,,
